189 147065.2 23 235.0 26.129
190 147065.2 23 297.0 26.267
191 147065.2 23 114.0 26.406
192 147065.2 23 153.0 26.544
193 147065.2 23 91.0 26.682
194 147065.2 23 251.0 26.82
195 147065.2 23 252.0 26.959
196 147065.2 23 262.0 27.097
197 147065.2 23 170.0 27.235
198 147065.2 23 156.0 27.374
199 147065.2 23 66.0 27.512
