Protein,Charge,Drift,CCS,CCS Std.Dev.,Normalized_Intensity,Scaled_Intensity,m/z
mAb4,22,0.011751,5589.17,23.426,0.009316085266896337,2344.3746542228087,6685.789094181819
mAb4,22,0.011889,5616.8,23.3599,0.0075010330080942204,1887.620299821848,6685.789094181819
mAb4,22,0.012028,5644.49,23.295,0.006710116381353634,1688.5876761164013,6685.789094181819
mAb4,22,0.012166,5671.85,23.2321,0.005192925352173373,1306.7895181429724,6685.789094181819
mAb4,22,0.012304,5699.08,23.1709,0.004928018981999042,1240.1263477031675,6685.789094181819
mAb4,22,0.012443,5726.38,23.1108,0.005601058611485022,1409.4954553755908,6685.789094181819
mAb4,22,0.012581,5753.36,23.0526,0.004620017795624102,1162.6184509717195,6685.789094181819
mAb4,22,0.012719,5780.2,22.9958,0.005724005587116171,1440.434821560572,6685.789094181819
mAb4,22,0.012857,5806.93,22.9405,0.00435511142544977,1095.9552805319142,6685.789094181819
mAb4,22,0.012995,5833.53,22.8866,0.004052180217451373,1019.7232339524245,6685.789094181819
mAb4,22,0.013134,5860.2,22.8337,0.0038126237391597523,959.4393142724093,6685.789094181819
mAb4,22,0.013272,5886.56,22.7824,0.0037847388580887703,952.4221384366405,6685.789094181819
mAb4,22,0.01341,5912.81,22.7325,0.004220756998471402,1062.1452515050278,6685.789094181819
mAb4,22,0.013549,5939.12,22.6834,0.003001427198912997,755.3032899591308,6685.789094181819
mAb4,22,0.013687,5965.13,22.6359,0.003318300847446886,835.0439244565052,6685.789094181819
mAb4,22,0.013825,5991.03,22.5897,0.0029557973935241165,743.8206385915088,6685.789094181819
mAb4,22,0.013963,6016.81,22.5445,0.003542647390608879,891.5002936806463,6685.789094181819
mAb4,22,0.014101,6042.48,22.5005,0.002731450850362123,687.3642693673677,6685.789094181819
mAb4,22,0.01424,6068.23,22.4573,0.0021369958857125476,537.7708390502934,6685.789094181819
mAb4,22,0.014378,6093.68,22.4155,0.002825245450328154,710.9674971785905,6685.789094181819
mAb4,22,0.014516,6119.03,22.3748,0.00248428940450569,625.1665744594158,6685.789094181819
mAb4,22,0.014655,6144.45,22.3347,0.002900027631382152,729.786286919971,6685.789094181819
mAb4,22,0.014793,6169.58,22.2803,0.0024627419964053853,619.7442113135942,6685.789094181819
mAb4,22,0.014931,6194.49,22.1284,0.002053341242499601,516.7193115429865,6685.789094181819
mAb4,22,0.015069,6219.43,22.2747,0.0019874315236045517,500.1332595675325,6685.789094181819
mAb4,22,0.015208,6244.57,22.2549,0.0013777666238253493,346.7122787945841,6685.789094181819
mAb4,22,0.015346,6269.38,22.2767,0.0024956968558529097,628.0372373013212,6685.789094181819
mAb4,22,0.015484,6294.06,22.113,0.0020837611127588543,524.3744124547344,6685.789094181819
mAb4,22,0.015622,6318.57,22.0676,0.0016845003156061539,423.9012129880426,6685.789094181819
mAb4,22,0.01576,6343.03,22.1227,0.0014880386535151427,374.4620195996704,6685.789094181819
mAb4,22,0.015899,6367.64,22.1319,0.0013524167319426382,340.3330280347941,6685.789094181819
mAb4,22,0.016037,6392.0,22.104,0.0015716932967280895,395.5135471069773,6685.789094181819
mAb4,22,0.016175,6416.27,22.0923,0.0017567475074718806,442.08207765344395,6685.789094181819
mAb4,22,0.016313,6440.48,22.0909,0.0016921052831709673,425.81498821597955,6685.789094181819
mAb4,22,0.016452,6464.75,22.0042,0.0014398738589379916,362.3414431560695,6685.789094181819
mAb4,22,0.01659,6488.5,21.6847,0.0010038557185553603,252.61833008768224,6685.789094181819
mAb4,22,0.016728,6512.02,21.636,0.0011610250482281693,292.16968479838,6685.789094181819
mAb4,22,0.016867,6535.87,21.8959,0.0013296018292481982,334.59170235098316,6685.789094181819
mAb4,22,0.017005,6559.66,22.0355,0.001470293729197245,369.99654406781747,6685.789094181819
mAb4,22,0.017143,6583.36,21.9724,0.0015285984805274806,384.66882081533436,6685.789094181819
mAb4,22,0.017281,6606.93,21.8921,0.0009252710537189559,232.8426527323334,6685.789094181819
mAb4,22,0.01742,6630.55,21.8481,0.0009328760212837693,234.75642796027037,6685.789094181819
mAb4,22,0.017558,6653.92,21.8289,0.0011432801239102716,287.704209266527,6685.789094181819
mAb4,22,0.017696,6677.2,21.813,0.0011813049617343382,297.2730854062119,6685.789094181819
mAb4,22,0.017834,6700.36,21.7543,0.001273832067106234,320.55735067944534,6685.789094181819
mAb4,22,0.017972,6723.42,21.7393,0.0008327439483470603,209.55838745910006,6685.789094181819
mAb4,22,0.018111,6746.6,21.7478,0.0009303410320954981,234.1185028842914,6685.789094181819
mAb4,22,0.018249,6769.55,21.74,0.0010317405996263427,259.6355059234512,6685.789094181819
mAb4,22,0.018387,6792.43,21.7277,0.0011508850914750848,289.617984494464,6685.789094181819
mAb4,22,0.018525,6815.23,21.7161,0.0009658308807312937,243.0494539479973,6685.789094181819
mAb4,22,0.018664,6838.12,21.7051,0.0010177981590908515,256.1269180055667,6685.789094181819
mAb4,22,0.018802,6860.77,21.6949,0.0011546875752574915,290.5748721084325,6685.789094181819
mAb4,22,0.01894,6883.35,21.6853,0.0005779775349258135,145.44691732321098,6685.789094181819
mAb4,22,0.019079,6906.02,21.6764,0.000519672783595578,130.7746405756941,6685.789094181819
mAb4,22,0.019217,6928.45,21.6681,0.0011382101455337293,286.42835911456905,6685.789094181819
mAb4,22,0.019355,6950.82,21.6605,0.0005703725673610002,143.533142095274,6685.789094181819
mAb4,22,0.019493,6973.11,21.6535,0.0008188015078115691,206.04979954121555,6685.789094181819
mAb4,22,0.019632,6995.49,21.647,0.0006413522646325913,161.39504422268587,6685.789094181819
mAb4,22,0.01977,7017.65,21.6412,0.0006172698673440158,155.33475600088542,6685.789094181819
mAb4,22,0.019908,7039.74,21.636,0.0005779775349258135,145.44691732321098,6685.789094181819
mAb4,22,0.020046,7061.75,21.6314,0.0006172698673440158,155.33475600088542,6685.789094181819
mAb4,22,0.020184,7083.71,21.6273,0.0008352789375353314,210.19631253507904,6685.789094181819
mAb4,22,0.020323,7105.75,21.6237,0.000884711226706618,222.63585151666945,6685.789094181819
mAb4,22,0.020461,7127.57,21.6207,0.0008416164105060092,211.79112522502652,6685.789094181819
mAb4,22,0.020599,7149.33,21.6183,0.0006844470808332003,172.23977051432882,6685.789094181819
mAb4,22,0.020737,7171.02,21.6163,0.00047911295658324015,120.56783936003016,6685.789094181819
mAb4,22,0.020876,7192.8,21.6149,0.0008466863888825514,213.06697537698452,6685.789094181819
mAb4,22,0.021014,7214.36,21.614,0.0004702404944242913,118.33510159410369,6685.789094181819
mAb4,22,0.021152,7235.86,21.6135,0.0005855825024906269,147.360692551148,6685.789094181819
mAb4,22,0.021291,7257.46,21.6136,0.0006286773186912357,158.2054188427909,6685.789094181819
mAb4,22,0.021429,7278.83,21.6141,0.0008226039915939759,207.00668715518407,6685.789094181819
mAb4,22,0.021567,7300.15,21.6151,0.0009531559347899381,239.85982856810233,6685.789094181819
mAb4,22,0.021705,7321.4,21.6165,0.00045376306470052905,114.18858860024021,6685.789094181819
mAb4,22,0.021844,7342.75,21.6184,0.0008327439483470603,209.55838745910006,6685.789094181819
mAb4,22,0.021982,7363.88,21.6207,0.0008302089591587892,208.92046238312105,6685.789094181819
mAb4,22,0.02212,7384.96,21.6235,0.00026110388639192454,65.70628282583654,6685.789094181819
mAb4,22,0.022258,7405.95,21.5705,0.0006185373619381514,155.65371853887493,6685.789094181819
mAb4,22,0.022396,7426.71,21.3172,0.0005931874700554402,149.27446777908497,6685.789094181819
mAb4,22,0.022535,7447.26,21.0443,0.0005779775349258135,145.44691732321098,6685.789094181819
mAb4,22,0.022673,7467.71,21.161,0.0004486930863239868,112.91273844828221,6685.789094181819
mAb4,22,0.022811,7488.28,21.354,0.0004917879025245957,123.75746473992513,6685.789094181819
mAb4,22,0.022949,7508.9,21.5297,0.000362503453922769,91.22328586499637,6685.789094181819
mAb4,22,0.023088,7529.69,21.605,0.0005589651160137802,140.66247925336853,6685.789094181819
mAb4,22,0.023226,7550.29,21.6559,0.0003688409268934468,92.81809855494386,6685.789094181819
mAb4,22,0.023364,7570.86,21.6622,0.00043475064578849573,109.40415053039774,6685.789094181819
mAb4,22,0.023503,7591.51,21.6689,0.000316873648533889,79.74063449737444,6685.789094181819
mAb4,22,0.023641,7611.97,21.6759,0.0006717721348918447,169.05014513443385,6685.789094181819
mAb4,22,0.023779,7632.37,21.6833,0.0008188015078115691,206.04979954121555,6685.789094181819
mAb4,22,0.023917,7652.72,21.691,0.0008986536672421092,226.14443943455393,6685.789094181819
mAb4,22,0.024056,7673.16,21.6991,0.00043728563497676684,110.04207560637674,6685.789094181819
mAb4,22,0.024194,7693.4,21.7075,0.00031560615393975343,79.42167195938495,6685.789094181819
mAb4,22,0.024332,7713.6,21.7162,0.0006667021565153025,167.77429498247585,6685.789094181819
mAb4,22,0.02447,7733.74,21.7252,0.0002851862836805001,71.766571047637,6685.789094181819
mAb4,22,0.024608,7753.83,21.7345,0.00045122807551225793,113.55066352426121,6685.789094181819
mAb4,22,0.024747,7774.01,21.7435,0.00031053617556321125,78.14582180742697,6685.789094181819
mAb4,22,0.024885,7794.0,21.7463,0.0004296806674119535,108.12830037843976,6685.789094181819
mAb4,22,0.025023,7813.92,21.7396,0.0006882495646156069,173.19665812829732,6685.789094181819
mAb4,22,0.025162,7833.92,21.7299,0.000508265332248358,127.90397773378862,6685.789094181819
mAb4,22,0.0253,7853.72,21.7268,0.00022814902694440008,57.413256838109604,6685.789094181819
mAb4,22,0.025438,7873.46,21.7285,0.0005120678160307646,128.8608653477571,6685.789094181819
mAb4,22,0.025576,7893.15,21.7347,0.00025730140260951786,64.74939521186805,6685.789094181819
mAb4,22,0.025715,7912.94,21.7439,0.0002496964350447045,62.83561998393106,6685.789094181819
mAb4,22,0.025853,7932.53,21.7543,0.0004043307755292424,101.7490496186498,6685.789094181819
mAb4,22,0.025991,7952.08,21.765,0.0006083974051850669,153.10201823495896,6685.789094181819
mAb4,22,0.026129,7971.57,21.7759,0.00030166371340426234,75.91308404150048,6685.789094181819
mAb4,22,0.026267,7991.02,21.7871,0.00031180367015734675,78.46478434541645,6685.789094181819
mAb4,22,0.026406,8010.57,21.798,0.0002813837998980934,70.80968343366851,6685.789094181819
mAb4,22,0.026544,8029.92,21.805,0.00036123595932863347,90.90432332700688,6685.789094181819
mAb4,22,0.026682,8049.22,21.8114,0.0003092686809690757,77.82685926943746,6685.789094181819
mAb4,22,0.02682,8068.48,21.8233,0.00036503844311104014,91.86121094097537,6685.789094181819
mAb4,22,0.026959,8087.83,21.841,0.0003257461106928379,81.97337226330093,6685.789094181819
mAb4,22,0.027097,8107.0,21.8568,0.0003865858512113446,97.28357408679682,6685.789094181819
mAb4,22,0.027235,8126.13,21.8721,0.0003941908187761579,99.19734931473381,6685.789094181819
mAb4,22,0.027374,8145.35,21.8862,0.0002192765647854512,55.180519072183124,6685.789094181819
mAb4,22,0.027512,8164.39,21.8998,0.0002649063701743312,66.66317043980504,6685.789094181819
mAb4,23,0.000138,2521.83,48.2939,6.73764106935989e-05,26.79814350663026,6395.146406434783
mAb4,23,0.000276,2585.9,47.1343,8.593929935408023e-05,34.181305493150845,6395.146406434783
mAb4,23,0.000415,2648.97,46.0448,0.00012237756228021025,48.674179022246804,6395.146406434783
mAb4,23,0.000553,2710.23,45.0308,0.00010725224559389212,42.658269255452254,6395.146406434783
mAb4,23,0.000691,2770.22,44.0782,5.637618037627663e-05,22.422936403506956,6395.146406434783
mAb4,23,0.00083,2829.43,43.1752,9.212692890757401e-05,36.64235948865771,6395.146406434783
mAb4,23,0.000968,2887.08,42.3272,6.050126674527248e-05,24.063639067178194,6395.146406434783
mAb4,23,0.001106,2943.62,41.498,5.7751209165941915e-05,22.96983729139737,6395.146406434783
mAb4,23,0.001244,2999.14,40.7935,1.100023031732227e-05,4.375207103123309,6395.146406434783
mAb4,23,0.001383,3054.22,40.1164,9.625201527656986e-05,38.283062152328945,6395.146406434783
mAb4,23,0.001521,3107.93,39.3598,6.118878114010513e-05,24.337089511123402,6395.146406434783
mAb4,23,0.001659,3160.75,38.742,8.593929935408023e-05,34.181305493150845,6395.146406434783
mAb4,23,0.001797,3212.78,38.1838,9.075190011790872e-05,36.09545860076729,6395.146406434783
mAb4,23,0.001936,3264.44,37.5978,6.462635311426834e-05,25.70434173084944,6395.146406434783
mAb4,23,0.002074,3314.76,36.8615,4.125086368995851e-05,16.407026636712406,6395.146406434783
mAb4,23,0.002212,3364.42,36.4039,8.456427056441495e-05,33.634404605260436,6395.146406434783
mAb4,23,0.00235,3413.46,35.9905,5.225109400728078e-05,20.782233739835714,6395.146406434783
mAb4,23,0.002489,3462.2,35.4843,7.425155464192531e-05,29.532647946082328,6395.146406434783
mAb4,23,0.002627,3509.94,34.9969,7.012646827292946e-05,27.89194528241109,6395.146406434783
mAb4,23,0.002765,3557.05,34.5533,3.78132917157953e-05,15.03977441698637,6395.146406434783
mAb4,23,0.002903,3603.58,34.128,1.925040305531397e-05,7.656612430465789,6395.146406434783
mAb4,23,0.003042,3649.87,33.7171,8.593929935408023e-05,34.181305493150845,6395.146406434783
mAb4,23,0.00318,3695.28,33.3254,5.981375235043984e-05,23.79018862323299,6395.146406434783
mAb4,23,0.003318,3740.16,32.949,6.73764106935989e-05,26.79814350663026,6395.146406434783
mAb4,23,0.003456,3784.54,32.587,6.875143948326419e-05,27.345044394520677,6395.146406434783
mAb4,23,0.003595,3828.74,32.2361,3.987583490029322e-05,15.860125748821991,6395.146406434783
mAb4,23,0.003733,3872.12,31.8595,8.318924177474965e-05,33.08750371737001,6395.146406434783
mAb4,23,0.003871,3914.79,31.3003,5.706369477110927e-05,22.69638684745216,6395.146406434783
mAb4,23,0.004009,3957.02,30.9846,9.350195769723929e-05,37.18926037654812,6395.146406434783
mAb4,23,0.004148,3999.24,30.8027,5.568866598144399e-05,22.149485959561748,6395.146406434783
mAb4,23,0.004286,4040.83,30.5942,6.875143948326419e-05,27.345044394520677,6395.146406434783
mAb4,23,0.004424,4082.04,30.3965,8.318924177474965e-05,33.08750371737001,6395.146406434783
mAb4,23,0.004562,4122.93,30.1504,4.193837808479115e-05,16.68047708065761,6395.146406434783
mAb4,23,0.004701,4163.68,29.8424,2.8875604582970957e-05,11.484918645698684,6395.146406434783
mAb4,23,0.004839,4203.72,29.5414,8.937687132824344e-05,35.54855771287688,6395.146406434783
mAb4,23,0.004977,4243.37,29.2709,8.937687132824344e-05,35.54855771287688,6395.146406434783
mAb4,23,0.005115,4282.67,29.0299,9.968958725073307e-05,39.65031437205498,6395.146406434783
mAb4,23,0.005253,4321.61,28.7967,2.9563118977803597e-05,11.75836908964389,6395.146406434783
mAb4,23,0.005392,4360.5,28.5692,5.568866598144399e-05,22.149485959561748,6395.146406434783
mAb4,23,0.00553,4398.78,28.3505,0.0001808162858409848,71.91746675758938,6395.146406434783
mAb4,23,0.005668,4436.74,28.1385,9.625201527656986e-06,3.8283062152328946,6395.146406434783
mAb4,23,0.005806,4474.39,27.9331,3.368820534679945e-05,13.39907175331513,6395.146406434783
mAb4,23,0.005945,4512.01,27.7325,1.3750287896652836e-05,5.469008878904135,6395.146406434783
mAb4,23,0.006083,4548.94,27.4461,7.012646827292946e-05,27.89194528241109,6395.146406434783
mAb4,23,0.006221,4585.56,27.2846,1.856288866048133e-05,7.383161986520582,6395.146406434783
mAb4,23,0.006359,4621.98,27.1412,8.250172737991702e-06,3.281405327342481,6395.146406434783
mAb4,23,0.006498,4658.41,26.9615,2.612554700364039e-05,10.391116869917857,6395.146406434783
mAb4,23,0.006636,4694.3,26.7882,3.025063337263624e-05,12.031819533589097,6395.146406434783
mAb4,23,0.006774,4729.92,26.6199,0.00019250403055313972,76.56612430465789,6395.146406434783
mAb4,23,0.006912,4765.29,26.4564,7.90641554057538e-05,31.446801053698774,6395.146406434783
mAb4,23,0.007051,4800.65,26.2964,0.00015400322444251177,61.252899443726314,6395.146406434783
mAb4,23,0.007189,4835.51,26.142,0.0003025063337263624,120.31819533589096,6395.146406434783
mAb4,23,0.007327,4870.12,25.992,0.0007074523122827884,281.3805068196177,6395.146406434783
mAb4,23,0.007465,4904.5,25.8462,0.002686806255005964,1068.644334937868,6395.146406434783
mAb4,23,0.007604,4938.89,25.7033,0.0057297449665352366,2278.935999839353,6395.146406434783
mAb4,23,0.007742,4972.8,25.5655,0.011478740336125788,4565.528612109172,6395.146406434783
mAb4,23,0.00788,5006.48,25.4314,0.03699858715791862,14715.735640911304,6395.146406434783
mAb4,23,0.008019,5040.19,25.3001,0.14188097063282262,56431.421216084425,6395.146406434783
mAb4,23,0.008157,5073.43,25.1732,0.3719576628635662,147941.61228234787,6395.146406434783
mAb4,23,0.008295,5106.47,25.0498,0.651058944046641,258950.73415501218,6395.146406434783
mAb4,23,0.008433,5139.29,24.9298,0.8914002261922359,354543.54034937755,6395.146406434783
mAb4,23,0.008571,5171.91,24.813,1.0,397737.7724749624,6395.146406434783
mAb4,23,0.00871,5204.57,24.6985,0.9796289484811088,389635.4358208659,6395.146406434783
mAb4,23,0.008848,5236.79,24.5878,0.8212648202321736,326648.0402111952,6395.146406434783
mAb4,23,0.008986,5268.82,24.4802,0.6226707871696063,247659.69187407062,6395.146406434783
mAb4,23,0.009125,5300.88,24.3746,0.4341515900489166,172678.48634251914,6395.146406434783
mAb4,23,0.009263,5332.53,24.2726,0.2832318676672293,112652.01213988711,6395.146406434783
mAb4,23,0.009401,5364.0,24.1733,0.18083828630161944,71926.21717179562,6395.146406434783
mAb4,23,0.009539,5395.28,24.0766,0.11562754595174336,45989.44256359276,6395.146406434783
mAb4,23,0.009677,5426.39,23.9824,0.07905384268983132,31442.6992970396,6395.146406434783
mAb4,23,0.009816,5457.54,23.89,0.05327892802755558,21191.0421535338,6395.146406434783
mAb4,23,0.009954,5488.3,23.8007,0.040609412759579654,16151.897372511527,6395.146406434783
mAb4,23,0.010092,5518.88,23.7138,0.030869396327985618,12277.924933139784,6395.146406434783
mAb4,23,0.010231,5549.52,23.6284,0.024205319298872822,9627.369779978895,6395.146406434783
mAb4,23,0.010369,5579.78,23.5459,0.019691099782401696,7831.894165034667,6395.146406434783
mAb4,23,0.010507,5609.87,23.4656,0.016271403182504134,6471.751656851208,6395.146406434783
mAb4,23,0.010645,5639.8,23.3873,0.014149733760050602,5627.8835868363,6395.146406434783
mAb4,23,0.010783,5669.58,23.311,0.011922187120792842,4741.90414845383,6395.146406434783
mAb4,23,0.010922,5699.42,23.2362,0.01001158461755293,3981.9853647301006,6395.146406434783
mAb4,23,0.01106,5728.88,23.1637,0.009377008831122401,3729.5906049686746,6395.146406434783
mAb4,23,0.011198,5758.2,23.0932,0.009517261767668261,3785.3744955334973,6395.146406434783
mAb4,23,0.011337,5787.58,23.0239,0.006939770301440686,2760.208781182917,6395.146406434783
mAb4,23,0.011475,5816.6,22.9569,0.0068476433725331125,2723.566421694259,6395.146406434783
mAb4,23,0.011613,5845.48,22.8916,0.006034313843446097,2400.0745465070795,6395.146406434783
mAb4,23,0.011751,5874.22,22.828,0.006431697163659364,2558.1289031074093,6395.146406434783
mAb4,23,0.011889,5902.81,22.7659,0.0050834814353925535,2021.8925825308588,6395.146406434783
mAb4,23,0.012028,5931.47,22.705,0.004873789544968598,1938.4901971275708,6395.146406434783
mAb4,23,0.012166,5959.79,22.646,0.004664097654544642,1855.0878117242828,6395.146406434783
mAb4,23,0.012304,5987.98,22.5885,0.004849039026754622,1928.6459811455431,6395.146406434783
mAb4,23,0.012443,6016.23,22.532,0.003944270083154866,1568.7851969136514,6395.146406434783
mAb4,23,0.012581,6044.15,22.4774,0.0031371281836213446,1247.7543757219785,6395.146406434783
mAb4,23,0.012719,6071.93,22.4241,0.002717744402773433,1080.9496049154022,6395.146406434783
mAb4,23,0.012857,6099.59,22.3721,0.0033708830778644426,1340.7275266633487,6395.146406434783
mAb4,23,0.012995,6127.13,22.3214,0.002735619777039082,1088.0593164579777,6395.146406434783
mAb4,23,0.013134,6154.73,22.2707,0.002873810170400443,1143.0228556909642,6395.146406434783
mAb4,23,0.013272,6181.95,22.1358,0.0026971189709284536,1072.746091597046,6395.146406434783
mAb4,23,0.01341,6209.05,22.1806,0.0023231111401394965,923.9890500908535,6395.146406434783
mAb4,23,0.013549,6236.34,22.1849,0.00249567725324249,992.6251115211006,6395.146406434783
mAb4,23,0.013687,6263.47,22.2206,0.0019621660828523595,780.42756701962,6395.146406434783
mAb4,23,0.013825,6290.29,22.0296,0.0022797977332650403,906.7616721223056,6395.146406434783
mAb4,23,0.013963,6316.91,22.0197,0.0017387239045317511,691.5561727374279,6395.146406434783
mAb4,23,0.014101,6343.59,22.0538,0.0017689745379043875,703.587992271017,6395.146406434783
mAb4,23,0.01424,6370.36,22.0508,0.002005479489726816,797.654944988168,6395.146406434783
mAb4,23,0.014378,6396.84,22.0022,0.0014671557185728576,583.5432473790712,6395.146406434783
mAb4,23,0.014516,6423.24,21.993,0.0016087836839083819,639.8740388317839,6395.146406434783
mAb4,23,0.014655,6449.74,21.9883,0.0014994688951299917,596.3954182444959,6395.146406434783
mAb4,23,0.014793,6475.75,21.6862,0.0012505886842005755,497.4063575363311,6395.146406434783
mAb4,23,0.014931,6501.38,21.4727,0.0016225339718050347,645.343047710688,6395.146406434783
mAb4,23,0.015069,6527.07,21.777,0.0014602805746245311,580.8087429396192,6395.146406434783
mAb4,23,0.015208,6553.18,21.9108,0.0012292757379607636,488.9293937740297,6395.146406434783
mAb4,23,0.015346,6578.98,21.8324,0.001425904854882899,567.1362207423588,6395.146406434783
mAb4,23,0.015484,6604.62,21.7447,0.0013715912176911205,545.5336356706875,6395.146406434783
mAb4,23,0.015622,6630.13,21.6992,0.0014657806897831922,582.9963464911808,6395.146406434783
mAb4,23,0.01576,6655.54,21.6762,0.0010127087035884813,402.7925039312895,6395.146406434783
mAb4,23,0.015899,6681.03,21.6342,0.0012423385114625838,494.12495220898865,6395.146406434783
mAb4,23,0.016037,6706.19,21.5777,0.0009968958725073305,396.50314372054976,6395.146406434783
mAb4,23,0.016175,6731.26,21.5786,0.000763828492659065,303.8034432231247,6395.146406434783
mAb4,23,0.016313,6756.27,21.5752,0.000967332753529527,384.7447746309059,6395.146406434783
mAb4,23,0.016452,6781.38,21.5565,0.0010718349415440886,426.3092421105773,6395.146406434783
mAb4,23,0.01659,6806.21,21.5389,0.0007452656039985837,296.4202812366041,6395.146406434783
mAb4,23,0.016728,6830.96,21.5221,0.0007521407479469101,299.1547856760562,6395.146406434783
mAb4,23,0.016867,6855.8,21.5061,0.0010003334444814939,397.87039594027584,6395.146406434783
mAb4,23,0.017005,6880.38,21.491,0.001218963022038274,484.8276371148516,6395.146406434783
mAb4,23,0.017143,6904.87,21.4768,0.0008463302200389821,336.6174964965495,6395.146406434783
mAb4,23,0.017281,6929.27,21.4634,0.0007576408631055712,301.34238922761784,6395.146406434783
mAb4,23,0.01742,6953.76,21.4507,0.0010738974847285866,427.12959344241295,6395.146406434783
mAb4,23,0.017558,6978.0,21.4389,0.0008346424753268272,331.96883894948104,6395.146406434783
mAb4,23,0.017696,7002.16,21.4278,0.0006043251530578922,240.36294022783673,6395.146406434783
mAb4,23,0.017834,7026.23,21.4175,0.0006806392508843154,270.7159395057547,6395.146406434783
mAb4,23,0.017972,7050.22,21.4079,0.00088483102614961,351.9307213574811,6395.146406434783
mAb4,23,0.018111,7074.31,21.3989,0.0005561991454196072,221.22140915167225,6395.146406434783
mAb4,23,0.018249,7098.14,21.3908,0.0005465739438919502,217.39310293643936,6395.146406434783
mAb4,23,0.018387,7121.9,21.3833,0.0009583950663967027,381.1899188596182,6395.146406434783
mAb4,23,0.018525,7145.58,21.3765,0.0006029501242682269,239.81603933994634,6395.146406434783
mAb4,23,0.018664,7169.35,21.3703,0.000683389308463646,271.80974128153554,6395.146406434783
mAb4,23,0.018802,7192.88,21.3648,0.00044619684224638456,177.4693381204392,6395.146406434783
mAb4,23,0.01894,7216.33,21.36,0.0004950103642795021,196.88431964054888,6395.146406434783
mAb4,23,0.019079,7239.88,21.3557,0.0005073856233864896,201.80642763156257,6395.146406434783
mAb4,23,0.019217,7263.18,21.3521,0.000516323310519314,205.36128340285026,6395.146406434783
mAb4,23,0.019355,7286.41,21.3491,0.0005170108249141467,205.6347338467955,6395.146406434783
mAb4,23,0.019493,7309.57,21.3467,0.0003932582338442711,156.41365393665825,6395.146406434783
mAb4,23,0.019632,7332.83,21.3448,0.0006270131280873693,249.38680487802856,6395.146406434783
mAb4,23,0.01977,7355.85,21.3435,0.0004901977635156736,194.9701665329324,6395.146406434783
mAb4,23,0.019908,7378.79,21.3428,0.0004083835505305892,162.4295637034528,6395.146406434783
mAb4,23,0.020046,7401.61,21.2371,0.00042007129524274415,167.07822125052132,6395.146406434783
mAb4,23,0.020184,7424.19,20.9713,0.00022550472150510652,89.69174561402782,6395.146406434783
mAb4,23,0.020323,7446.55,20.7498,0.000535573713574628,213.0178958333161,6395.146406434783
mAb4,23,0.020461,7468.78,20.9876,0.0004489468998257151,178.56313989622,6395.146406434783
mAb4,23,0.020599,7491.26,21.1483,0.00028531847385554634,113.4819342372608,6395.146406434783
mAb4,23,0.020737,7513.72,21.301,0.00045100944301021303,179.38349122805565,6395.146406434783
mAb4,23,0.020876,7536.34,21.3482,0.0005149482817296487,204.81438251495985,6395.146406434783
mAb4,23,0.021014,7558.75,21.3515,0.00034788228378531674,138.3659246362746,6395.146406434783
mAb4,23,0.021152,7581.09,21.3554,0.00044963441422054775,178.83659034016523,6395.146406434783
mAb4,23,0.021291,7603.53,21.3597,0.0004915727923053389,195.51706742082283,6395.146406434783
mAb4,23,0.021429,7625.74,21.3644,0.00033963211104732507,135.08451930893213,6395.146406434783
mAb4,23,0.021567,7647.89,21.3696,0.00024888021092941634,98.98906070816484,6395.146406434783
mAb4,23,0.021705,7669.98,21.3752,0.00039738332021326694,158.0543566003295,6395.146406434783
mAb4,23,0.021844,7692.17,21.3813,0.0002468176677449184,98.16870937632923,6395.146406434783
mAb4,23,0.021982,7714.14,21.3877,0.00028394344506588106,112.93503334937039,6395.146406434783
mAb4,23,0.02212,7736.04,21.3946,0.0002880685314348769,114.57573601304162,6395.146406434783
mAb4,23,0.022258,7757.89,21.4019,0.00017669119947198895,70.27676409391815,6395.146406434783
mAb4,23,0.022396,7779.67,21.4054,0.0001890664585789765,75.19887208493185,6395.146406434783
mAb4,23,0.022535,7801.54,21.3987,0.000506698108991657,201.53297718761738,6395.146406434783
mAb4,23,0.022673,7823.18,21.3851,0.00027294321474855877,108.55982624624707,6395.146406434783
mAb4,23,0.022811,7844.74,21.3774,0.000239942523796592,95.43420493687717,6395.146406434783
mAb4,23,0.022949,7866.24,21.3763,0.0002234421783206086,88.8713942821922,6395.146406434783
mAb4,23,0.023088,7887.84,21.3804,0.0002103794048187884,83.67583584723327,6395.146406434783
mAb4,23,0.023226,7909.22,21.3879,0.0001711910843133278,68.08916054235648,6395.146406434783
mAb4,23,0.023364,7930.54,21.3965,0.0002447551245604205,97.34835804449361,6395.146406434783
mAb4,23,0.023503,7951.95,21.4055,0.0001643159403650014,65.35465610290441,6395.146406434783
mAb4,23,0.023641,7973.16,21.4148,0.0002976937329625339,118.40404222827452,6395.146406434783
mAb4,23,0.023779,7994.31,21.4245,0.00022000460634644537,87.50414206246616,6395.146406434783
mAb4,23,0.023917,8015.41,21.4316,0.0002633180132209018,104.73152003101418,6395.146406434783
mAb4,23,0.024056,8036.6,21.4349,7.493906903675795e-05,29.806098390027536,6395.146406434783
mAb4,23,0.024194,8057.57,21.4436,0.00016362842597016875,65.0812056589592,6395.146406434783
mAb4,23,0.024332,8078.5,21.4599,0.0002516302685087469,100.08286248394568,6395.146406434783
